DE: Experiment,location,DE: Kamera,pointOfView,sceneId,DE: SceneID,DE: Basisszenario,DE: Links_RVA,leftOfBicycleLane,DE: Tr_li-Breite,divideLeftWidth,DE: Tr_li-Art,divideLeftCategory,DE: Tr_li-baulTrennung,divideLeftStructural,DE: Links_RVA+Tr_li-baulTrennung,leftOfBicycleLaneWithStructuralDivide,DE: RVA-Breite,bicycleLaneWidth,DE: Tr_re-Breite,divideRightWidth,DE: Tr_re-Art,divideRightCategory,DE: GW-Breite,pavementWidth,DE: GW-Geschäftsnutzung,pavementHasShows,DE: Breite RVA_nutzbar,bicycleLaneWidthUsable,DE: FS-Art,vehicleLaneUsage,DE: FS-Geschwindigkeit,vehicleLaneMaxspeed,DE: RVA-Lage,bicycleLaneLanes,DE: RVA-Oberfläche,bicycleLaneSurface,DE: Tr_li-Markierung,divideLeftMarking,DE: Tr_re-Markierung,divideRightMarking,DE: Parken,parkingCategory,DE: Seitenraum,rightOfBicycleLane,DE: Protected,divideIsPhysical,TODO: Tobias,DE: Richtungsfreigabe,todoMotorVehicleDirection,DE: besondere Merkmale,bicycleStreetType,DE: FS-Breite,motorVehicleWidth,DE: Verkehrsaufkommen,motorVehicleTrafficVolumen,vote0Unsafe,vote1RatherUnsafe,vote2Save,vote3VerySave,voteSum,voteCount,voteMeans
CP,pavement,C,bicycle,01_CP_C_534,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"7,98%","35,58%","44,17%","12,27%","100,00%",125,"1,5"
CP,pavement,C,bicycle,01_CP_C_533,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"6,01%","28,96%","43,17%","21,86%","100,00%",123,"1,72"
CP,pavement,C,bicycle,01_CP_C_532,,5,Fahrstreifen,car_lanes,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,51%","21,80%","46,62%","27,07%","100,00%",81,"1,88"
CP,pavement,C,bicycle,01_CP_C_531,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"7,34%","19,77%","37,85%","35,03%","99,99%",132,"1,99"
CP,pavement,C,bicycle,01_CP_C_530,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"3,21%","16,67%","42,95%","37,18%","100,01%",110,"2,15"
CP,pavement,C,bicycle,01_CP_C_529,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"2,75%","12,55%","43,92%","40,78%","100,00%",213,"2,22"
CP,pavement,C,bicycle,01_CP_C_528,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"1,97%","13,16%","45,39%","39,47%","99,99%",117,"2,2"
CP,pavement,C,bicycle,01_CP_C_527,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"1,99%","15,89%","49,01%","33,11%","100,00%",113,"2,1"
CP,pavement,C,bicycle,01_CP_C_526,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"3,29%","23,03%","44,74%","28,95%","100,01%",112,"1,94"
CP,pavement,C,bicycle,01_CP_C_525,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"0,00%","15,57%","45,08%","39,34%","99,99%",73,"2,29"
CP,pavement,C,bicycle,01_CP_C_524,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"0,63%","16,25%","48,13%","35,00%","100,01%",110,"2,12"
CP,pavement,C,bicycle,01_CP_C_523,,5,Fahrstreifen,car_lanes,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"1,19%","15,81%","52,57%","30,43%","100,00%",206,"2,13"
CP,pavement,C,bicycle,01_CP_C_522,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"23,72%","32,69%","25,00%","18,59%","100,00%",114,"1,3"
CP,pavement,C,bicycle,01_CP_C_521,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"34,19%","36,77%","20,00%","9,03%","99,99%",116,1
CP,pavement,C,bicycle,01_CP_C_520,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"15,08%","33,33%","32,54%","19,05%","100,00%",86,"1,58"
CP,pavement,C,bicycle,01_CP_C_519,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"15,97%","33,19%","29,41%","21,43%","100,00%",188,"1,51"
CP,pavement,C,bicycle,01_CP_C_518,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"16,37%","37,43%","32,75%","13,45%","100,00%",122,"1,41"
CP,pavement,C,bicycle,01_CP_C_517,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"40,11%","34,46%","16,38%","9,04%","99,99%",134,"0,9"
CP,pavement,C,bicycle,01_CP_C_516,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"7,74%","36,13%","40,65%","15,48%","100,00%",103,"1,67"
CP,pavement,C,bicycle,01_CP_C_515,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"6,20%","27,91%","39,53%","26,36%","100,00%",89,"1,78"
CP,pavement,C,bicycle,01_CP_C_514,,5,Fahrstreifen,car_lanes,-,-,-,-,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,26%","30,50%","48,94%","16,31%","100,01%",92,"1,78"
CP,pavement,C,bicycle,01_CP_C_513,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"6,35%","26,19%","33,33%","34,13%","100,00%",70,"1,77"
CP,pavement,C,bicycle,01_CP_C_512,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"3,82%","18,32%","42,75%","35,11%","100,00%",92,"2,04"
CP,pavement,C,bicycle,01_CP_C_635,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,ja,yes,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"6,57%","32,12%","37,23%","24,09%","100,01%",80,"1,79"
CP,pavement,C,bicycle,01_CP_C_634,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,ja,yes,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,93%","30,04%","39,46%","25,56%","99,99%",187,"1,81"
CP,pavement,C,bicycle,01_CP_C_633,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,ja,yes,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,23%","15,34%","41,27%","39,15%","99,99%",137,"2,12"
CP,pavement,C,bicycle,01_CP_C_632,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,ja,yes,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"0,85%","12,71%","42,37%","44,07%","100,00%",72,"2,38"
CP,pavement,C,bicycle,01_CP_C_631,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,ja,yes,2,2,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"3,24%","21,08%","39,46%","36,22%","100,00%",131,"2,08"
CP,pavement,C,bicycle,01_CP_C_626,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"7,27%","22,08%","38,96%","31,69%","100,00%",333,"1,91"
CP,pavement,C,bicycle,01_CP_C_625,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"15,09%","35,85%","27,04%","22,01%","99,99%",108,"1,52"
CP,pavement,C,bicycle,01_CP_C_624,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"6,71%","19,46%","39,60%","34,23%","100,00%",102,"2,04"
CP,pavement,C,bicycle,01_CP_C_623,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"3,50%","25,17%","39,86%","31,47%","100,00%",81,"1,98"
CP,pavement,C,bicycle,01_CP_C_622,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,62%","22,31%","43,85%","29,23%","100,01%",72,"1,88"
CP,pavement,C,bicycle,01_CP_C_617,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"0,77%","18,46%","41,54%","39,23%","100,00%",87,"2,02"
CP,pavement,C,bicycle,01_CP_C_616,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"5,77%","23,72%","31,41%","39,10%","100,00%",123,"2,01"
CP,pavement,C,bicycle,01_CP_C_615,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"2,07%","18,13%","33,68%","46,11%","99,99%",152,"2,18"
CP,pavement,C,bicycle,01_CP_C_614,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"3,40%","13,61%","36,05%","46,94%","100,00%",107,"2,26"
CP,pavement,C,bicycle,01_CP_C_613,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Aufpflasterung,paved_hump,breit,wide,-,-,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"1,95%","18,18%","33,77%","46,10%","100,00%",96,"2,29"
CP,pavement,C,bicycle,01_CP_C_608,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"11,11%","30,16%","35,71%","23,02%","100,00%",89,"1,71"
CP,pavement,C,bicycle,01_CP_C_607,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"30,82%","41,10%","19,18%","8,90%","100,00%",95,"1,08"
CP,pavement,C,bicycle,01_CP_C_606,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"13,84%","30,82%","31,45%","23,90%","100,01%",108,"1,65"
CP,pavement,C,bicycle,01_CP_C_605,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"9,27%","31,79%","28,48%","30,46%","100,00%",115,"1,8"
CP,pavement,C,bicycle,01_CP_C_604,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,breit,wide,Grünstreifen,green_verge,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"11,71%","41,44%","21,62%","25,23%","100,00%",65,"1,55"
CP,pavement,C,bicycle,01_CP_C_599,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"4,57%","16,57%","29,71%","49,14%","99,99%",140,"2,19"
CP,pavement,C,bicycle,01_CP_C_598,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"8,85%","28,65%","34,38%","28,13%","100,01%",153,"1,78"
CP,pavement,C,bicycle,01_CP_C_597,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"0,72%","13,04%","37,68%","48,55%","99,99%",104,"2,29"
CP,pavement,C,bicycle,01_CP_C_596,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1.5,1.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"5,00%","14,17%","28,33%","52,50%","100,00%",80,"2,3"
CP,pavement,C,bicycle,01_CP_C_595,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,schmal,narrow,Grünstreifen,green_verge,breit,wide,-,-,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"2,19%","13,87%","37,23%","46,72%","100,01%",101,"2,24"
CP,pavement,C,bicycle,01_CP_C_590,,5,Grünanlage,green_space,breit,wide,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"2,22%","25,19%","39,26%","33,33%","100,00%",97,"1,99"
CP,pavement,C,bicycle,01_CP_C_589,,5,Grünanlage,green_space,breit,wide,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,-,-,1.25,1.25,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"1,26%","23,27%","32,70%","42,77%","100,00%",117,"2,15"
CP,pavement,C,bicycle,01_CP_C_588,,5,Grünanlage,green_space,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,-,-,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"2,76%","19,31%","36,55%","41,38%","100,00%",94,"2,06"
CP,pavement,C,bicycle,01_CP_C_587,,5,Grünanlage,green_space,schmal,narrow,Grünstreifen,green_verge,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,-,-,1.75,1.75,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"2,58%","14,19%","35,48%","47,74%","99,99%",116,"2,27"
CP,pavement,C,bicycle,01_CP_C_586,,5,Grünanlage,green_space,-,-,-,-,Keine,none,Grünanlage__Keine,green_space__none,schmal,narrow,-,-,-,-,breit,wide,-,-,2,2,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"1,73%","12,72%","42,77%","42,77%","99,99%",120,"2,21"
CP,pavement,C,bicycle,01_CP_C_585,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"8,78%","38,51%","35,14%","17,57%","100,00%",108,"1,59"
CP,pavement,C,bicycle,01_CP_C_584,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"17,73%","32,62%","29,08%","20,57%","100,00%",100,"1,44"
CP,pavement,C,bicycle,01_CP_C_583,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"5,36%","29,17%","32,74%","32,74%","100,01%",107,"1,86"
CP,pavement,C,bicycle,01_CP_C_582,,5,Fahrstreifen,car_lanes,schmal,narrow,Grünstreifen,green_verge,Sperrpfosten,bollard,Fahrstreifen__Sperrpfosten,car_lanes__bollard,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Sperrpfosten,,-,,-,,-,,-,"8,70%","22,98%","39,13%","29,19%","100,00%",114,"1,84"
CP,pavement,C,bicycle,01_CP_C_581,,5,Fahrstreifen,car_lanes,breit,wide,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"10,93%","31,42%","39,89%","17,76%","100,00%",312,"1,68"
CP,pavement,C,bicycle,01_CP_C_580,,5,Fahrstreifen,car_lanes,breit,wide,Grünstreifen,green_verge,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,0.5,0.5,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"13,51%","48,65%","21,62%","16,22%","100,00%",94,"1,35"
CP,pavement,C,bicycle,01_CP_C_579,,5,Fahrstreifen,car_lanes,schmal,narrow,Aufpflasterung,paved_hump,Keine,none,Fahrstreifen__Keine,car_lanes__none,schmal,narrow,breit,wide,Aufpflasterung,paved_hump,breit,wide,ja,yes,1,1,,-,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,,-,CP____Keine,,-,,-,,-,,-,"8,07%","25,47%","39,75%","26,71%","100,00%",127,"1,87"
