imageUrl,TODO: slug,DE: Experiment,location,DE: Kamera,pointOfView,DE: SceneID,sceneId,sceneNumber,sceneIdVehicle,sceneIdBicycle,sceneIdPedestrian,sceneIdCount,DE: Basisszenario,DE: Links_RVA,leftOfBicycleLane,DE: Tr_li-Breite,divideLeftWidthName,divideLeftWidth,DE: Tr_li-Art,divideLeftCategory,DE: Tr_li-baulTrennung,divideLeftStructural,DE: Links_RVA+Tr_li-baulTrennung,leftOfBicycleLaneWithStructuralDivide,DE: RVA-Breite,bicycleLaneWidthName,bicycleLaneWidth,DE: Tr_re-Breite,divideRightWidthName,divideRightWidth,DE: Tr_re-Art,divideRightCategory,DE: GW-Breite,pavementWidthName,pavementWidth,DE: GW-Geschäftsnutzung,pavementHasShops,DE: Breite RVA_nutzbar,bicycleLaneWidthUsable,DE: FS-Art,vehicleLaneUsage,TODO: Kombination leftOf,DE: FS-Geschwindigkeit,vehicleLaneMaxspeed,DE: RVA-Lage,bicycleLaneLanes,DE: RVA-Oberfläche,bicycleLaneSurface,DE: Tr_li-Markierung,divideLeftMarking,DE: Tr_re-Markierung,divideRightMarking,DE: Parken,parkingCategory,DE: Seitenraum,rightOfBicycleLane,DE: Protected,divideIsPhysical,TODO: Durchdenken,DE: Verkehrsaufkommen,motorVehicleTrafficVolumen,vote0Unsafe,vote1RatherUnsafe,vote2Save,vote3VerySave,voteSum,voteScore,voteCount,voteMeans
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_701.jpg,,CP,pavement,C,bicycle,01_CP_C_701,CP_C_701,701,,CP_C_701,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","0,73%","27,01%","72,26%","100,00%","99,27%",78,"2,65"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_702.jpg,,CP,pavement,C,bicycle,01_CP_C_702,CP_C_702,702,,CP_C_702,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","4,65%","31,78%","63,57%","100,00%","95,35%",74,"2,55"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_703.jpg,,CP,pavement,C,bicycle,01_CP_C_703,CP_C_703,703,,CP_C_703,,1,7,Parken,parked_cars,-,-,-,-,-,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,55%","1,55%","39,53%","57,36%","99,99%","96,89%",80,"2,53"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_704.jpg,,CP,pavement,C,bicycle,01_CP_C_704,CP_C_704,704,,CP_C_704,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,91%","6,36%","35,45%","57,27%","99,99%","92,72%",58,"2,47"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_705.jpg,,CP,pavement,C,bicycle,01_CP_C_705,CP_C_705,705,,CP_C_705,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,87%","8,70%","25,22%","65,22%","100,01%","90,44%",61,"2,54"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_706.jpg,,CP,pavement,C,bicycle,01_CP_C_706,CP_C_706,706,,CP_C_706,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,98%","3,92%","33,33%","61,76%","99,99%","95,09%",60,"2,62"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_707.jpg,,CP,pavement,C,bicycle,01_CP_C_707,CP_C_707,707,,CP_C_707,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","7,48%","42,06%","50,47%","100,01%","92,53%",66,"2,47"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_708.jpg,,CP,pavement,C,bicycle,01_CP_C_708,CP_C_708,708,,CP_C_708,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","7,21%","28,83%","63,96%","100,00%","92,79%",59,"2,61"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_709.jpg,,CP,pavement,C,bicycle,01_CP_C_709,CP_C_709,709,,CP_C_709,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,06%","6,38%","34,04%","58,51%","99,99%","92,55%",51,"2,49"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_71.jpg,,CP,pavement,C,bicycle,01_CP_C_71,CP_C_71,71,,CP_C_71,,1,1,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,0.5,0.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"24,79%","45,30%","24,79%","5,13%","100,01%","29,92%",76,"1,00"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_710.jpg,,CP,pavement,C,bicycle,01_CP_C_710,CP_C_710,710,,CP_C_710,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","4,50%","40,54%","54,95%","99,99%","95,49%",64,"2,53"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_711.jpg,,CP,pavement,C,bicycle,01_CP_C_711,CP_C_711,711,,CP_C_711,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,95%","6,67%","35,24%","57,14%","100,00%","92,38%",68,"2,44"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_712.jpg,,CP,pavement,C,bicycle,01_CP_C_712,CP_C_712,712,,CP_C_712,,1,7,Parken,parked_cars,-,-,-,-,-,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.75,2.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,00%","8,26%","37,61%","54,13%","100,00%","91,74%",68,"2,49"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_713.jpg,,CP,pavement,C,bicycle,01_CP_C_713,CP_C_713,713,,CP_C_713,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,87%","2,61%","33,91%","62,61%","100,00%","96,52%",66,"2,67"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_714.jpg,,CP,pavement,C,bicycle,01_CP_C_714,CP_C_714,714,,CP_C_714,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,81%","8,87%","39,52%","50,81%","100,01%","90,33%",80,"2,40"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_715.jpg,,CP,pavement,C,bicycle,01_CP_C_715,CP_C_715,715,,CP_C_715,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,81%","5,69%","45,53%","47,97%","100,00%","93,50%",78,"2,46"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_716.jpg,,CP,pavement,C,bicycle,01_CP_C_716,CP_C_716,716,,CP_C_716,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"2,59%","8,62%","44,83%","43,97%","100,01%","88,80%",65,"2,34"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_717.jpg,,CP,pavement,C,bicycle,01_CP_C_717,CP_C_717,717,,CP_C_717,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,69%","1,69%","32,20%","64,41%","99,99%","96,61%",72,"2,57"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_718.jpg,,CP,pavement,C,bicycle,01_CP_C_718,CP_C_718,718,,CP_C_718,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","6,03%","35,34%","58,62%","99,99%","93,96%",63,"2,52"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_719.jpg,,CP,pavement,C,bicycle,01_CP_C_719,CP_C_719,719,,CP_C_719,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,98%","3,92%","39,22%","55,88%","100,00%","95,10%",62,"2,50"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_72.jpg,,CP,pavement,C,bicycle,01_CP_C_72,CP_C_72,72,,CP_C_72,,1,1,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,schmal,narrow,2.0,breit,wide,0.75,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,0.5,0.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"24,41%","40,16%","22,05%","13,39%","100,01%","35,44%",74,"1,20"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_720.jpg,,CP,pavement,C,bicycle,01_CP_C_720,CP_C_720,720,,CP_C_720,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,breit,wide,0.75,Aufpflasterung,paved_hump,schmal,narrow,todo,-,-,2,2,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,77%","11,54%","36,92%","50,77%","100,00%","87,69%",80,"2,34"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_721.jpg,,CP,pavement,C,bicycle,01_CP_C_721,CP_C_721,721,,CP_C_721,,1,7,Parken,parked_cars,-,-,-,-,-,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,3.5,3.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"5,00%","17,50%","41,67%","35,83%","100,00%","77,50%",69,"2,13"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_722.jpg,,CP,pavement,C,bicycle,01_CP_C_722,CP_C_722,722,,CP_C_722,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"4,72%","15,09%","45,28%","34,91%","100,00%","80,19%",52,"2,12"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_723.jpg,,CP,pavement,C,bicycle,01_CP_C_723,CP_C_723,723,,CP_C_723,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,89%","24,53%","37,74%","35,85%","100,01%","73,59%",68,"2,10"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_724.jpg,,CP,pavement,C,bicycle,01_CP_C_724,CP_C_724,724,,CP_C_724,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,2.75,2.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,93%","14,81%","39,81%","44,44%","99,99%","84,25%",70,"2,21"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_725.jpg,,CP,pavement,C,bicycle,01_CP_C_725,CP_C_725,725,,CP_C_725,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,2.75,2.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,87%","28,97%","43,93%","25,23%","100,00%","69,16%",60,"1,93"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_726.jpg,,CP,pavement,C,bicycle,01_CP_C_726,CP_C_726,726,,CP_C_726,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"2,56%","17,09%","45,30%","35,04%","99,99%","80,34%",75,"2,19"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_727.jpg,,CP,pavement,C,bicycle,01_CP_C_727,CP_C_727,727,,CP_C_727,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"1,79%","17,86%","41,96%","38,39%","100,00%","80,35%",67,"2,21"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_728.jpg,,CP,pavement,C,bicycle,01_CP_C_728,CP_C_728,728,,CP_C_728,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,2.75,2.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,77%","17,69%","38,46%","43,08%","100,00%","81,54%",82,"2,26"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_729.jpg,,CP,pavement,C,bicycle,01_CP_C_729,CP_C_729,729,,CP_C_729,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,-,-,-,-,-,schmal,narrow,todo,ja,yes,2.75,2.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"3,94%","18,90%","38,58%","38,58%","100,00%","77,16%",71,"2,04"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_73.jpg,,CP,pavement,C,bicycle,01_CP_C_73,CP_C_73,73,,CP_C_73,,1,1,Parken,parked_cars,-,-,-,-,-,Keine,none,Parken__Keine,parked_cars__none,schmal,narrow,2.0,schmal,narrow,0.25,Aufpflasterung,paved_hump,schmal,narrow,todo,ja,yes,1.75,1.75,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"4,90%","25,49%","47,06%","22,55%","100,00%","69,61%",69,"1,87"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_730.jpg,,CP,pavement,C,bicycle,01_CP_C_730,CP_C_730,730,,CP_C_730,,1,7,Parken,parked_cars,-,-,-,-,-,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,3.25,3.25,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"3,37%","4,49%","32,58%","59,55%","99,99%","92,13%",52,"2,50"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_731.jpg,,CP,pavement,C,bicycle,01_CP_C_731,CP_C_731,731,,CP_C_731,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,85%","0,93%","26,85%","70,37%","100,00%","97,22%",67,"2,70"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_732.jpg,,CP,pavement,C,bicycle,01_CP_C_732,CP_C_732,732,,CP_C_732,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"1,71%","5,13%","29,91%","63,25%","100,00%","93,16%",68,"2,59"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_733.jpg,,CP,pavement,C,bicycle,01_CP_C_733,CP_C_733,733,,CP_C_733,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,88%","3,51%","27,19%","68,42%","100,00%","95,61%",75,"2,60"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_734.jpg,,CP,pavement,C,bicycle,01_CP_C_734,CP_C_734,734,,CP_C_734,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Keine,none,Parken__Keine,parked_cars__none,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Keine,,-,"0,91%","13,64%","34,55%","50,91%","100,01%","85,46%",53,"2,38"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_735.jpg,,CP,pavement,C,bicycle,01_CP_C_735,CP_C_735,735,,CP_C_735,,1,7,Parken,parked_cars,schmal,narrow,0.25,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","3,81%","31,43%","64,76%","100,00%","96,19%",61,"2,62"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_736.jpg,,CP,pavement,C,bicycle,01_CP_C_736,CP_C_736,736,,CP_C_736,,1,7,Parken,parked_cars,schmal,narrow,0.25,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,3,3,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","12,20%","22,76%","65,04%","100,00%","87,80%",71,"2,58"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_737.jpg,,CP,pavement,C,bicycle,01_CP_C_737,CP_C_737,737,,CP_C_737,,1,7,Parken,parked_cars,breit,wide,0.75,Grünstreifen,green_verge,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","1,85%","29,63%","68,52%","100,00%","98,15%",74,"2,62"
https://fmb-aws-bucket.s3.eu-central-1.amazonaws.com/KatasterKI/scenes/01_CP_C_738.jpg,,CP,pavement,C,bicycle,01_CP_C_738,CP_C_738,738,,CP_C_738,,1,7,Parken,parked_cars,breit,wide,0.75,Aufpflasterung,paved_hump,Sperrpfosten,bollard,Parken__Sperrpfosten,parked_cars__bollard,breit,wide,3.5,schmal,narrow,0.25,Grünstreifen,green_verge,schmal,narrow,todo,ja,yes,2.5,2.5,,-,---parked_cars,,-,,-,,-,,-,,-,,-,Gehweg,sidewalk,nein,false,CP__nein__Sperrpfosten,,-,"0,00%","6,60%","32,08%","61,32%","100,00%","93,40%",63,"2,54"
